Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
4,24,0.29903444647789,0.7716535433070866,49,78,52,75,36,16,13,62
4,25,0.2834961414337158,0.8031496062992126,51,76,52,75,39,13,12,63
4,26,0.26866021752357483,0.8267716535433071,54,73,52,75,42,10,12,63
4,27,0.2507244944572449,0.8346456692913385,55,72,52,75,43,9,12,63
4,28,0.24675197899341583,0.8188976377952756,55,72,52,75,42,10,13,62
4,29,0.21777628362178802,0.8110236220472441,54,73,52,75,41,11,13,62
4,30,0.20731884241104126,0.8188976377952756,57,70,52,75,43,9,14,61
4,31,0.20292510092258453,0.8031496062992126,55,72,52,75,41,11,14,61
4,32,0.18232537806034088,0.8188976377952756,55,72,52,75,42,10,13,62
4,33,0.2174927443265915,0.7952755905511811,58,69,52,75,42,10,16,59
4,34,0.17300091683864594,0.7795275590551181,62,65,52,75,43,9,19,56
4,35,0.1841808408498764,0.7795275590551181,64,63,52,75,44,8,20,55
4,36,0.18779096007347107,0.7874015748031497,65,62,52,75,45,7,20,55
4,37,0.1638893336057663,0.7716535433070866,63,64,52,75,43,9,20,55
4,38,0.17315872013568878,0.7874015748031497,55,72,52,75,40,12,15,60
4,39,0.1329767256975174,0.7795275590551181,50,77,52,75,37,15,13,62
4,40,0.14854329824447632,0.7795275590551181,52,75,52,75,38,14,14,61
4,41,0.15094415843486786,0.7795275590551181,52,75,52,75,38,14,14,61
4,42,0.13594919443130493,0.7795275590551181,52,75,52,75,38,14,14,61
4,43,0.12735354900360107,0.7795275590551181,52,75,52,75,38,14,14,61
4,44,0.12865221500396729,0.7716535433070866,59,68,52,75,41,11,18,57
4,45,0.10191807150840759,0.7637795275590551,66,61,52,75,44,8,22,53
4,46,0.12535007297992706,0.7716535433070866,67,60,52,75,45,7,22,53
4,47,0.11327831447124481,0.7716535433070866,67,60,52,75,45,7,22,53
4,48,0.10795159637928009,0.7716535433070866,65,62,52,75,44,8,21,54
4,49,0.10877630114555359,0.7716535433070866,61,66,52,75,42,10,19,56
5,0,0.7079145312309265,0.4094488188976378,127,0,52,75,52,0,75,0
5,1,8.09906005859375,0.4094488188976378,127,0,52,75,52,0,75,0
5,2,1.9338114261627197,0.25984251968503935,74,53,52,75,16,36,58,17
5,3,0.7634222507476807,0.5905511811023622,0,127,52,75,0,52,0,75
5,4,1.2667217254638672,0.5905511811023622,0,127,52,75,0,52,0,75
5,5,1.0455849170684814,0.5905511811023622,0,127,52,75,0,52,0,75
5,6,0.8011687994003296,0.5905511811023622,0,127,52,75,0,52,0,75
5,7,0.7262762784957886,0.5905511811023622,0,127,52,75,0,52,0,75
5,8,0.7010534405708313,0.5905511811023622,0,127,52,75,0,52,0,75
5,9,0.6936014294624329,0.5905511811023622,0,127,52,75,0,52,0,75
5,10,0.687757670879364,0.5905511811023622,0,127,52,75,0,52,0,75
5,11,0.6826964616775513,0.5905511811023622,0,127,52,75,0,52,0,75
5,12,0.6714606285095215,0.5984251968503937,1,126,52,75,1,51,0,75
5,13,0.6562871336936951,0.6062992125984252,4,123,52,75,3,49,1,74
5,14,0.6379281878471375,0.6692913385826772,12,115,52,75,11,41,1,74
5,15,0.6280140280723572,0.7086614173228346,41,86,52,75,28,24,13,62
5,16,0.580798864364624,0.7086614173228346,53,74,52,75,34,18,19,56
5,17,0.5507293343544006,0.7086614173228346,57,70,52,75,36,16,21,54
5,18,0.5257371664047241,0.7480314960629921,38,89,52,75,29,23,9,66
5,19,0.5036054253578186,0.7165354330708661,24,103,52,75,20,32,4,71
5,20,0.47720643877983093,0.7244094488188977,31,96,52,75,24,28,7,68
5,21,0.4458742141723633,0.7716535433070866,43,84,52,75,33,19,10,65
5,22,0.4392591416835785,0.8031496062992126,37,90,52,75,32,20,5,70
5,23,0.39925575256347656,0.7401574803149606,23,104,52,75,21,31,2,73
5,24,0.35997268557548523,0.7086614173228346,19,108,52,75,17,35,2,73
5,25,0.34087997674942017,0.7165354330708661,22,105,52,75,19,33,3,72
5,26,0.31475767493247986,0.7716535433070866,29,98,52,75,26,26,3,72
5,27,0.29797765612602234,0.7637795275590551,30,97,52,75,26,26,4,71
5,28,0.3108566999435425,0.7322834645669292,24,103,52,75,21,31,3,72
5,29,0.26029857993125916,0.7007874015748031,22,105,52,75,18,34,4,71
5,30,0.26870885491371155,0.7401574803149606,27,100,52,75,23,29,4,71
5,31,0.23831237852573395,0.7716535433070866,31,96,52,75,27,25,4,71
5,32,0.19527468085289001,0.7952755905511811,36,91,52,75,31,21,5,70
5,33,0.2367442548274994,0.7795275590551181,32,95,52,75,28,24,4,71
5,34,0.17957796156406403,0.7795275590551181,32,95,52,75,28,24,4,71
