Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
6,6,1.234665036201477,0.4094488188976378,125,2,52,75,51,1,74,1
6,7,0.8339741230010986,0.4645669291338583,116,11,52,75,50,2,66,9
6,8,0.720754086971283,0.5354330708661418,105,22,52,75,49,3,56,19
6,9,0.7479067444801331,0.6062992125984252,84,43,52,75,43,9,41,34
6,10,0.7124552726745605,0.6062992125984252,80,47,52,75,41,11,39,36
6,11,0.6847184300422668,0.5905511811023622,94,33,52,75,47,5,47,28
6,12,0.5807349681854248,0.5748031496062992,96,31,52,75,47,5,49,26
6,13,0.5284785032272339,0.5590551181102362,102,25,52,75,49,3,53,22
6,14,0.4952920377254486,0.5511811023622047,105,22,52,75,50,2,55,20
6,15,0.5041711926460266,0.5590551181102362,104,23,52,75,50,2,54,21
6,16,0.5038188695907593,0.5748031496062992,102,25,52,75,50,2,52,23
6,17,0.46539732813835144,0.5826771653543307,101,26,52,75,50,2,51,24
6,18,0.4439058303833008,0.6299212598425197,95,32,52,75,50,2,45,30
6,19,0.41996750235557556,0.6850393700787402,88,39,52,75,50,2,38,37
6,20,0.4021499454975128,0.6771653543307087,85,42,52,75,48,4,37,38
6,21,0.40090668201446533,0.6771653543307087,85,42,52,75,48,4,37,38
6,22,0.3683411180973053,0.6771653543307087,85,42,52,75,48,4,37,38
6,23,0.3564852178096771,0.6692913385826772,88,39,52,75,49,3,39,36
6,24,0.3356626331806183,0.6377952755905512,92,35,52,75,49,3,43,32
6,25,0.32139530777931213,0.6299212598425197,93,34,52,75,49,3,44,31
6,26,0.3131962716579437,0.6377952755905512,96,31,52,75,51,1,45,30
6,27,0.2946357727050781,0.6377952755905512,96,31,52,75,51,1,45,30
6,28,0.317501425743103,0.6377952755905512,92,35,52,75,49,3,43,32
6,29,0.32572224736213684,0.6771653543307087,87,40,52,75,49,3,38,37
6,30,0.2638985514640808,0.7007874015748031,82,45,52,75,48,4,34,41
6,31,0.269535094499588,0.7322834645669292,76,51,52,75,47,5,29,46
6,32,0.27057045698165894,0.7401574803149606,77,50,52,75,48,4,29,46
6,33,0.2494649738073349,0.7401574803149606,77,50,52,75,48,4,29,46
6,34,0.21826043725013733,0.7322834645669292,78,49,52,75,48,4,30,45
6,35,0.23364992439746857,0.7244094488188977,77,50,52,75,47,5,30,45
6,36,0.21379300951957703,0.7165354330708661,78,49,52,75,47,5,31,44
6,37,0.26675480604171753,0.7165354330708661,78,49,52,75,47,5,31,44
6,38,0.20071980357170105,0.7165354330708661,78,49,52,75,47,5,31,44
6,39,0.21204786002635956,0.7244094488188977,77,50,52,75,47,5,30,45
6,40,0.21386133134365082,0.7322834645669292,76,51,52,75,47,5,29,46
6,41,0.20183835923671722,0.7322834645669292,76,51,52,75,47,5,29,46
6,42,0.18856829404830933,0.7322834645669292,76,51,52,75,47,5,29,46
6,43,0.17680878937244415,0.7559055118110236,73,54,52,75,47,5,26,49
6,44,0.1745985746383667,0.7401574803149606,75,52,52,75,47,5,28,47
6,45,0.18493637442588806,0.7401574803149606,75,52,52,75,47,5,28,47
6,46,0.1770557165145874,0.7401574803149606,75,52,52,75,47,5,28,47
6,47,0.16002149879932404,0.7480314960629921,74,53,52,75,47,5,27,48
6,48,0.16551817953586578,0.7480314960629921,74,53,52,75,47,5,27,48
6,49,0.15317325294017792,0.7559055118110236,73,54,52,75,47,5,26,49
7,0,0.7144795060157776,0.4094488188976378,127,0,52,75,52,0,75,0
7,1,31.41774559020996,0.5905511811023622,0,127,52,75,0,52,0,75
7,2,5.814518451690674,0.5905511811023622,0,127,52,75,0,52,0,75
7,3,1.288731575012207,0.41732283464566927,126,1,52,75,52,0,74,1
7,4,3.5727288722991943,0.8110236220472441,48,79,52,75,38,14,10,65
7,5,0.5678617358207703,0.5905511811023622,0,127,52,75,0,52,0,75
7,6,1.869046688079834,0.48031496062992124,116,11,52,75,51,1,65,10
7,7,0.6152255535125732,0.4566929133858268,121,6,52,75,52,0,69,6
