Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
4,16,0.5416914820671082,0.6614173228346457,93,34,52,75,51,1,42,33
4,17,0.5211858153343201,0.6771653543307087,91,36,52,75,51,1,40,35
4,18,0.502608060836792,0.6850393700787402,86,41,52,75,49,3,37,38
4,19,0.47087085247039795,0.6929133858267716,83,44,52,75,48,4,35,40
4,20,0.4605942964553833,0.7086614173228346,81,46,52,75,48,4,33,42
4,21,0.4323316216468811,0.7322834645669292,76,51,52,75,47,5,29,46
4,22,0.4166799783706665,0.7401574803149606,75,52,52,75,47,5,28,47
4,23,0.40246519446372986,0.7480314960629921,74,53,52,75,47,5,27,48
4,24,0.38310134410858154,0.7480314960629921,72,55,52,75,46,6,26,49
4,25,0.3806054890155792,0.7559055118110236,71,56,52,75,46,6,25,50
4,26,0.35018330812454224,0.7480314960629921,70,57,52,75,45,7,25,50
4,27,0.33860084414482117,0.7559055118110236,71,56,52,75,46,6,25,50
4,28,0.3262768089771271,0.7559055118110236,71,56,52,75,46,6,25,50
4,29,0.31391775608062744,0.7559055118110236,71,56,52,75,46,6,25,50
4,30,0.3278781473636627,0.7559055118110236,73,54,52,75,47,5,26,49
4,31,0.3124006390571594,0.7559055118110236,73,54,52,75,47,5,26,49
4,32,0.29094424843788147,0.7559055118110236,73,54,52,75,47,5,26,49
4,33,0.27454397082328796,0.7480314960629921,70,57,52,75,45,7,25,50
4,34,0.27113258838653564,0.7322834645669292,68,59,52,75,43,9,25,50
4,35,0.277564138174057,0.7401574803149606,69,58,52,75,44,8,25,50
4,36,0.2584187388420105,0.7480314960629921,70,57,52,75,45,7,25,50
4,37,0.2560570240020752,0.7480314960629921,70,57,52,75,45,7,25,50
4,38,0.24477221071720123,0.7401574803149606,69,58,52,75,44,8,25,50
4,39,0.2329225391149521,0.7401574803149606,69,58,52,75,44,8,25,50
4,40,0.22895242273807526,0.7401574803149606,69,58,52,75,44,8,25,50
4,41,0.2338976263999939,0.7401574803149606,67,60,52,75,43,9,24,51
4,42,0.2216951847076416,0.7401574803149606,67,60,52,75,43,9,24,51
4,43,0.2094373255968094,0.7401574803149606,67,60,52,75,43,9,24,51
4,44,0.2163652777671814,0.7401574803149606,67,60,52,75,43,9,24,51
4,45,0.20508526265621185,0.7480314960629921,66,61,52,75,43,9,23,52
4,46,0.2022535651922226,0.7480314960629921,66,61,52,75,43,9,23,52
