Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
6,3,0.6768047213554382,0.4094488188976378,127,0,52,75,52,0,75,0
6,4,0.7523519992828369,0.4094488188976378,127,0,52,75,52,0,75,0
6,5,0.7496938705444336,0.4094488188976378,127,0,52,75,52,0,75,0
6,6,0.7339544892311096,0.4094488188976378,127,0,52,75,52,0,75,0
6,7,0.7123333811759949,0.4094488188976378,127,0,52,75,52,0,75,0
6,8,0.6933060884475708,0.4094488188976378,127,0,52,75,52,0,75,0
6,9,0.6810551285743713,0.4094488188976378,127,0,52,75,52,0,75,0
6,10,0.6663378477096558,0.4094488188976378,127,0,52,75,52,0,75,0
6,11,0.6422320604324341,0.4094488188976378,127,0,52,75,52,0,75,0
6,12,0.6241379380226135,0.4094488188976378,127,0,52,75,52,0,75,0
6,13,0.5944775938987732,0.5275590551181102,104,23,52,75,48,4,56,19
6,14,0.5665342807769775,0.5511811023622047,101,26,52,75,48,4,53,22
6,15,0.544066846370697,0.5905511811023622,96,31,52,75,48,4,48,27
6,16,0.5096324682235718,0.6456692913385826,89,38,52,75,48,4,41,34
6,17,0.48587825894355774,0.6614173228346457,85,42,52,75,47,5,38,37
6,18,0.432354211807251,0.7244094488188977,77,50,52,75,47,5,30,45
6,19,0.3841835558414459,0.7480314960629921,72,55,52,75,46,6,26,49
6,20,0.3472638726234436,0.7795275590551181,68,59,52,75,46,6,22,53
6,21,0.30904772877693176,0.8031496062992126,65,62,52,75,46,6,19,56
6,22,0.28977450728416443,0.7952755905511811,64,63,52,75,45,7,19,56
6,23,0.26257675886154175,0.8267716535433071,60,67,52,75,45,7,15,60
6,24,0.23213490843772888,0.8661417322834646,53,74,52,75,44,8,9,66
6,25,0.2067498415708542,0.8582677165354331,54,73,52,75,44,8,10,65
6,26,0.1965804398059845,0.8661417322834646,55,72,52,75,45,7,10,65
6,27,0.1806633323431015,0.8582677165354331,54,73,52,75,44,8,10,65
6,28,0.1657194346189499,0.8582677165354331,56,71,52,75,45,7,11,64
6,29,0.15905512869358063,0.8503937007874016,55,72,52,75,44,8,11,64
6,30,0.13511277735233307,0.8503937007874016,55,72,52,75,44,8,11,64
6,31,0.1547842025756836,0.8346456692913385,59,68,52,75,45,7,14,61
6,32,0.13324744999408722,0.8267716535433071,62,65,52,75,46,6,16,59
6,33,0.13681143522262573,0.8503937007874016,59,68,52,75,46,6,13,62
6,34,0.11616199463605881,0.8582677165354331,58,69,52,75,46,6,12,63
6,35,0.11964134871959686,0.8582677165354331,58,69,52,75,46,6,12,63
6,36,0.11088516563177109,0.8661417322834646,59,68,52,75,47,5,12,63
6,37,0.09766533225774765,0.8661417322834646,59,68,52,75,47,5,12,63
6,38,0.10082469880580902,0.8661417322834646,57,70,52,75,46,6,11,64
6,39,0.0850478857755661,0.8740157480314961,52,75,52,75,44,8,8,67
6,40,0.08753497898578644,0.8818897637795275,51,76,52,75,44,8,7,68
6,41,0.09105022996664047,0.8818897637795275,51,76,52,75,44,8,7,68
6,42,0.08132091909646988,0.8740157480314961,52,75,52,75,44,8,8,67
6,43,0.06593111902475357,0.8818897637795275,53,74,52,75,45,7,8,67
6,44,0.09255307912826538,0.889763779527559,52,75,52,75,45,7,7,68
6,45,0.07405903190374374,0.8818897637795275,51,76,52,75,44,8,7,68
6,46,0.07132373750209808,0.8740157480314961,52,75,52,75,44,8,8,67
6,47,0.058401357382535934,0.8740157480314961,54,73,52,75,45,7,9,66
6,48,0.05990169197320938,0.8818897637795275,55,72,52,75,46,6,9,66
6,49,0.049452345818281174,0.8818897637795275,59,68,52,75,48,4,11,64
7,0,0.6998366117477417,0.5905511811023622,0,127,52,75,0,52,0,75
7,1,1.5364631414413452,0.4094488188976378,127,0,52,75,52,0,75,0
7,2,1.156855583190918,0.4330708661417323,124,3,52,75,52,0,72,3
7,3,0.6062660217285156,0.7795275590551181,58,69,52,75,41,11,17,58
7,4,0.4316435158252716,0.6535433070866141,18,109,52,75,13,39,5,70
7,5,0.4443741738796234,0.6535433070866141,14,113,52,75,11,41,3,72
7,6,0.4602354168891907,0.6850393700787402,24,103,52,75,18,34,6,69
7,7,0.4436812996864319,0.7874015748031497,41,86,52,75,33,19,8,67
7,8,0.3864663541316986,0.8110236220472441,56,71,52,75,42,10,14,61
7,9,0.3426372706890106,0.7480314960629921,72,55,52,75,46,6,26,49
7,10,0.3191210627555847,0.7165354330708661,76,51,52,75,46,6,30,45
